"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"2582",0.209,0,0.01,0.406,0.375
"2583",0.814,0.008,0,0.015,0.163
"2584",0.407,0,0.006,0.556,0.031
"2585",0.807,0,0.002,0.137,0.054
"2586",0.662,0.002,0.007,0.19,0.139
"2587",0.026,0,0.431,0.28,0.263
"2588",0.011,0.138,0.052,0,0.799
"2589",0.893,0,0,0.035,0.072
"2590",0,0,0,0,1
"2591",0.643,0,0.018,0.133,0.206
"2592",0.975,0.003,0.004,0.003,0.015
"2593",0,0,0.005,0,0.995
"2594",0,0.007,0.08,0,0.913
"2595",0.474,0,0.012,0.24,0.274
"2596",0.078,0.353,0.251,0.007,0.311
"2597",0.754,0,0.001,0.203,0.042
"2598",0.482,0.011,0.017,0.187,0.303
"2599",0.365,0,0.086,0.331,0.218
"2600",0.443,0,0.011,0.08,0.466
"2601",0.584,0,0.061,0.127,0.228
"2602",0.083,0.002,0.005,0,0.91
"2603",0.023,0.01,0.231,0.002,0.734
"2604",0.318,0.002,0.017,0.495,0.168
"2605",0.813,0,0.001,0,0.186
"2606",0.052,0.003,0.231,0.588,0.126
"2607",0.537,0,0.093,0.189,0.181
"2608",0.382,0.001,0.108,0.453,0.056
"2609",0.266,0,0.02,0.578,0.136
"2610",0.346,0,0.091,0.413,0.15
"2611",0.086,0.001,0.052,0.127,0.734
"2612",0.484,0,0.106,0.309,0.101
"2613",0.212,0.001,0.04,0.657,0.09
"2614",0.501,0,0.02,0.168,0.311
"2615",0.934,0,0.004,0.007,0.055
"2616",0.869,0.004,0.022,0.012,0.093
"2617",0.041,0,0.025,0.368,0.566
"2618",0.406,0,0.002,0.441,0.151
"2619",0.413,0.002,0.026,0.462,0.097
"2620",0.653,0.001,0.034,0.186,0.126
"2621",0,0.001,0.001,0,0.998
"2622",0.343,0,0.011,0.455,0.191
"2623",0.757,0,0.008,0.204,0.031
"2624",0.98,0,0.002,0,0.018
"2625",0.288,0,0.155,0.513,0.044
"2626",0.008,0.001,0.118,0.001,0.872
"2627",0.36,0,0.006,0.161,0.473
"2628",0.705,0.001,0.01,0.107,0.177
"2629",0.553,0.002,0.015,0.079,0.351
"2630",0.241,0.035,0.129,0.038,0.557
"2631",0.691,0,0.006,0.159,0.144
"2632",0.987,0,0.007,0.002,0.004
"2633",0.001,0.011,0.125,0.001,0.862
"2634",0.584,0,0.012,0.346,0.058
"2635",0.249,0.008,0.011,0.692,0.04
"2636",0.876,0,0.002,0.046,0.076
"2637",0.414,0.006,0.006,0.475,0.099
"2638",0.998,0,0,0.002,0
"2639",0.819,0,0.002,0.117,0.062
"2640",0.868,0,0,0.092,0.04
"2641",0.453,0,0.002,0.143,0.402
"2642",0.057,0.005,0.059,0.394,0.485
"2643",0.017,0.011,0.199,0.218,0.555
"2644",0.94,0.005,0,0.006,0.049
"2645",0.368,0,0.015,0.45,0.167
"2646",0.001,0.008,0.002,0.001,0.988
"2647",0.001,0.006,0.02,0,0.973
"2648",0.014,0.052,0.362,0.008,0.564
"2649",0.971,0.001,0.003,0.002,0.023
"2650",0,0,0,0,1
"2651",0.676,0,0.005,0.007,0.312
"2652",0,0.004,0.003,0,0.993
"2653",0.788,0,0.007,0.175,0.03
"2654",0.765,0,0.012,0.174,0.049
"2655",0,0.001,0.057,0,0.942
"2656",0.292,0,0.143,0.348,0.217
"2657",0.643,0,0.034,0.171,0.152
"2658",0.079,0.006,0.014,0.167,0.734
"2659",0.002,0.109,0.197,0.001,0.691
"2660",0.368,0.001,0.001,0.023,0.607
"2661",0.067,0.022,0.075,0.282,0.554
"2662",0.944,0,0.001,0.001,0.054
"2663",0.224,0.001,0.017,0.605,0.153
"2664",0.546,0,0.009,0.291,0.154
"2665",0.657,0,0.003,0.077,0.263
"2666",0.706,0,0.008,0.093,0.193
"2667",0.522,0,0.018,0.384,0.076
"2668",0.535,0,0.054,0.287,0.124
"2669",0.333,0.001,0.017,0.428,0.221
"2670",0.395,0,0,0.008,0.597
"2671",0.169,0.011,0.145,0.097,0.578
"2672",0.712,0.002,0.024,0.07,0.192
"2673",0.185,0.006,0.038,0.689,0.082
"2674",0.717,0,0,0.18,0.103
"2675",0.08,0.029,0.26,0.043,0.588
"2676",0.043,0.102,0.402,0.003,0.45
"2677",0.919,0,0,0.004,0.077
"2678",0.005,0.024,0.035,0.01,0.926
"2679",0.393,0,0.026,0.46,0.121
"2680",0.022,0.006,0.086,0.008,0.878
"2681",0,0.002,0.017,0,0.981
"2682",0.002,0.02,0.21,0.002,0.766
"2683",0.996,0,0,0.003,0.001
"2684",0.786,0,0.002,0.179,0.033
"2685",0.329,0,0.012,0.289,0.37
"2686",0.165,0.004,0.01,0.144,0.677
"2687",0.754,0,0,0.219,0.027
"2688",0.269,0.005,0.094,0.481,0.151
"2689",0.741,0,0.013,0.076,0.17
"2690",0,0,0.002,0,0.998
"2691",0,0.211,0.04,0.051,0.698
"2692",0.715,0,0,0.111,0.174
"2693",0.265,0,0.047,0.451,0.237
"2694",0.033,0.01,0.169,0.058,0.73
"2695",0.346,0,0.038,0.447,0.169
"2696",0,0.022,0.015,0,0.963
"2697",0.789,0,0.002,0.021,0.188
"2698",0.914,0.001,0.001,0.022,0.062
"2699",0.031,0.002,0,0,0.967
"2700",0,0,0.006,0,0.994
"2701",0.888,0,0,0,0.112
"2702",0.713,0.003,0.006,0.156,0.122
"2703",0.872,0,0.003,0.084,0.041
"2704",0.001,0.015,0.204,0.008,0.772
"2705",0,0.015,0.053,0.016,0.916
"2706",0.556,0,0.031,0.302,0.111
"2707",0.58,0,0.033,0.17,0.217
"2708",0.155,0.004,0.311,0.448,0.082
"2709",0,0.006,0.001,0.001,0.992
"2710",0.385,0.001,0.005,0.56,0.049
"2711",0.549,0,0.01,0.356,0.085
"2712",0.029,0.001,0.115,0.325,0.53
"2713",0.796,0,0,0.197,0.007
"2714",0.99,0,0,0.001,0.009
"2715",0,0.005,0.002,0.001,0.992
"2716",0.963,0,0,0.035,0.002
"2717",0.865,0.001,0.001,0.096,0.037
"2718",0.534,0.001,0.009,0.436,0.02
"2719",0.82,0,0.001,0.002,0.177
"2720",0.88,0,0,0.011,0.109
"2721",0.109,0.001,0.171,0.484,0.235
"2722",0.645,0,0,0.341,0.014
"2723",0.009,0.009,0.428,0.019,0.535
"2724",0.199,0.016,0.236,0.149,0.4
"2725",0.023,0.015,0.002,0,0.96
"2726",0.753,0,0,0.218,0.029
"2727",0.597,0.002,0.001,0.142,0.258
"2728",0.008,0.006,0.03,0.017,0.939
"2729",0.847,0,0.002,0.097,0.054
"2730",0.805,0,0,0.022,0.173
"2731",0.999,0,0,0,0.001
"2732",0.203,0.005,0.083,0.001,0.708
"2733",0,0,0.001,0,0.999
"2734",0.765,0,0.023,0.177,0.035
"2735",0.636,0.001,0.001,0.095,0.267
"2736",0.289,0,0.026,0.598,0.087
"2737",0.47,0.007,0.045,0.095,0.383
"2738",0.134,0.001,0.048,0.741,0.076
"2739",0.004,0.009,0.781,0.05,0.156
"2740",0.163,0,0.019,0.113,0.705
"2741",0.21,0,0.098,0.435,0.257
"2742",0.043,0.019,0.074,0.036,0.828
"2743",0.765,0,0.003,0.081,0.151
"2744",0,0.022,0.002,0,0.976
"2745",0.969,0.001,0.011,0.008,0.011
"2746",0.249,0.012,0.06,0.592,0.087
"2747",0.813,0,0.006,0.117,0.064
"2748",0.192,0,0.002,0.406,0.4
"2749",0.321,0,0.046,0.05,0.583
"2750",0.273,0,0.074,0.546,0.107
"2751",0.514,0.002,0.008,0.215,0.261
"2752",0.714,0.001,0.001,0.07,0.214
"2753",0.751,0,0.023,0.149,0.077
"2754",0.342,0.052,0.17,0.279,0.157
"2755",0.025,0,0.181,0.296,0.498
"2756",0.005,0.06,0.089,0.001,0.845
"2757",0.508,0,0.025,0.346,0.121
"2758",0.017,0,0.033,0,0.95
"2759",0.028,0,0.031,0.141,0.8
"2760",0.034,0.008,0.051,0.064,0.843
"2761",0.694,0.001,0.001,0.011,0.293
"2762",0.715,0,0.001,0.269,0.015
"2763",0.686,0,0.007,0.252,0.055
"2764",0.786,0.007,0.005,0.002,0.2
"2765",0.003,0.007,0.022,0.002,0.966
"2766",0.346,0.003,0.013,0.542,0.096
"2767",0.913,0,0.007,0.005,0.075
"2768",0.935,0.004,0.008,0.016,0.037
"2769",0.223,0.01,0.008,0.075,0.684
"2770",0.005,0,0.056,0.824,0.115
"2771",0.736,0,0.005,0.123,0.136
"2772",0.184,0.003,0.084,0.575,0.154
"2773",0.797,0,0.004,0.004,0.195
"2774",0,0,0.003,0,0.997
"2775",0,0,0,0,1
"2776",0.597,0,0.006,0.248,0.149
"2777",0.003,0.01,0.033,0.002,0.952
"2778",0.842,0,0.014,0.025,0.119
"2779",0.09,0,0.1,0.563,0.247
"2780",0.526,0,0.089,0.255,0.13
"2781",0.126,0,0.117,0.573,0.184
"2782",0.89,0,0.001,0.08,0.029
"2783",0.688,0,0,0.099,0.213
"2784",0.899,0.001,0.002,0.061,0.037
"2785",0.421,0,0.012,0.129,0.438
"2786",0.985,0.001,0.003,0.001,0.01
"2787",0.665,0.008,0.007,0.079,0.241
"2788",0.021,0.001,0.276,0,0.702
"2789",0.001,0.002,0.011,0,0.986
"2790",0.34,0,0.015,0,0.645
"2791",0.989,0,0.002,0.003,0.006
"2792",0.995,0,0,0,0.005
"2793",0.218,0,0.007,0.685,0.09
"2794",0.022,0.002,0.044,0.558,0.374
"2795",0.967,0.001,0,0,0.032
"2796",0.329,0,0.062,0.455,0.154
"2797",0.683,0,0.001,0.059,0.257
"2798",0.178,0,0.051,0.478,0.293
"2799",0.176,0.001,0.079,0.616,0.128
"2800",0.789,0,0.003,0.168,0.04
"2801",0.165,0.002,0.051,0.181,0.601
"2802",0.821,0,0.006,0.114,0.059
"2803",0.235,0,0.008,0.535,0.222
"2804",0.348,0.004,0.021,0.144,0.483
"2805",0.536,0,0.005,0.083,0.376
"2806",0.01,0.087,0.368,0,0.535
"2807",0.002,0.01,0.018,0.005,0.965
"2808",0.827,0,0.001,0.049,0.123
"2809",0.575,0,0.002,0.372,0.051
"2810",0.124,0,0.124,0.635,0.117
"2811",0.518,0,0.016,0.443,0.023
"2812",0,0.001,0.008,0,0.991
"2813",0.978,0.001,0,0.002,0.019
"2814",0.273,0.004,0.014,0.66,0.049
"2815",0.398,0,0.047,0.132,0.423
"2816",0.921,0.002,0.004,0.002,0.071
"2817",0,0.098,0.024,0.001,0.877
"2818",0.795,0,0,0.192,0.013
"2819",0.282,0,0.02,0.544,0.154
"2820",0.97,0.012,0,0.01,0.008
"2821",0.12,0.009,0.012,0,0.859
"2822",0.515,0,0.112,0.202,0.171
"2823",0.001,0.036,0.017,0.001,0.945
"2824",0.328,0,0.184,0.453,0.035
"2825",0.696,0,0.032,0.224,0.048
"2826",0.537,0,0.041,0.265,0.157
"2827",0.167,0,0.012,0.73,0.091
"2828",0.065,0.001,0.035,0.688,0.211
"2829",0.328,0.001,0.014,0.568,0.089
"2830",0.879,0.001,0.021,0.005,0.094
"2831",0.749,0,0.004,0.198,0.049
"2832",0.034,0.001,0.114,0.316,0.535
"2833",0.426,0,0.001,0.005,0.568
"2834",0.83,0,0,0.001,0.169
"2835",0.556,0.002,0.02,0.391,0.031
"2836",0.316,0,0.055,0.453,0.176
"2837",0.489,0.002,0.037,0.15,0.322
"2838",0.005,0.016,0.337,0.016,0.626
"2839",0.005,0.024,0.359,0.037,0.575
"2840",0.057,0.032,0.041,0.415,0.455
"2841",0.699,0,0.001,0.252,0.048
"2842",0.843,0,0,0.001,0.156
"2843",0.47,0,0.017,0.506,0.007
"2844",0,0,0,0,1
"2845",0.384,0,0.111,0.323,0.182
"2846",0.744,0,0,0.087,0.169
"2847",0.572,0,0.031,0.351,0.046
"2848",0.797,0.001,0.001,0.069,0.132
"2849",0.067,0.001,0.065,0.046,0.821
"2850",0.936,0,0,0.006,0.058
"2851",0.127,0,0.363,0.051,0.459
"2852",0.736,0,0,0.095,0.169
"2853",0.648,0.002,0.004,0.053,0.293
"2854",0.714,0,0.015,0.06,0.211
"2855",0.986,0.002,0,0.002,0.01
"2856",0.99,0.006,0,0.001,0.003
"2857",0.748,0.018,0.001,0.203,0.03
"2858",0.783,0,0.005,0.067,0.145
"2859",0.118,0,0,0.031,0.851
"2860",0.423,0,0.083,0.035,0.459
"2861",0.012,0,0.228,0.413,0.347
"2862",0,0.001,0.053,0,0.946
"2863",0.003,0.003,0.022,0,0.972
"2864",0.986,0,0,0.007,0.007
"2865",0.812,0.001,0.001,0.163,0.023
"2866",0.001,0.001,0.006,0.003,0.989
"2867",0,0,0.033,0.006,0.961
"2868",0.232,0.007,0.015,0.033,0.713
"2869",0.876,0,0.003,0.014,0.107
"2870",0.598,0.004,0.011,0.354,0.033
"2871",0.945,0,0.001,0.047,0.007
"2872",0.534,0,0.009,0.311,0.146
"2873",0.382,0.001,0.029,0.472,0.116
"2874",0.852,0,0.002,0.014,0.132
"2875",0.774,0.002,0.005,0.197,0.022
"2876",0.05,0.015,0.002,0,0.933
"2877",0.037,0.004,0.017,0.244,0.698
"2878",0,0.002,0,0,0.998
"2879",0.709,0.001,0.01,0.252,0.028
"2880",0,0.001,0.005,0.001,0.993
"2881",0.005,0.017,0.27,0.051,0.657
"2882",0.993,0,0,0.005,0.002
"2883",0.846,0,0.004,0.134,0.016
"2884",0.838,0,0.006,0.144,0.012
"2885",0,0,0.001,0.004,0.995
"2886",0.46,0,0.069,0.276,0.195
"2887",0.017,0.008,0.121,0.018,0.836
"2888",0.321,0,0.008,0.471,0.2
"2889",0.775,0,0.002,0.024,0.199
"2890",0.927,0,0.001,0.013,0.059
"2891",0,0.272,0.068,0,0.66
"2892",0.842,0,0.001,0.013,0.144
"2893",0.664,0.001,0.016,0.279,0.04
"2894",0.959,0,0.003,0.019,0.019
"2895",0.103,0,0.001,0.085,0.811
"2896",0.647,0,0.022,0.105,0.226
"2897",0.002,0.012,0.042,0,0.944
"2898",0.44,0,0.004,0.404,0.152
"2899",0.291,0,0,0.001,0.708
"2900",0.678,0,0.011,0.093,0.218
"2901",0.242,0,0.016,0.016,0.726
"2902",0.866,0,0,0.009,0.125
"2903",0.001,0.009,0.045,0.011,0.934
"2904",0.19,0,0.069,0.683,0.058
"2905",0.122,0.111,0.511,0.061,0.195
"2906",0.991,0,0.001,0,0.008
"2907",0.623,0,0.047,0.219,0.111
"2908",0.202,0.001,0.01,0.186,0.601
"2909",0.617,0.003,0.015,0.295,0.07
"2910",0.384,0.007,0.105,0.018,0.486
"2911",0.835,0,0.026,0.066,0.073
"2912",0.968,0,0.012,0.018,0.002
"2913",0.531,0.006,0.029,0.109,0.325
"2914",0.69,0.003,0.004,0.105,0.198
"2915",0.754,0,0.017,0.172,0.057
"2916",0.023,0.001,0.199,0.304,0.473
"2917",0.035,0.002,0.253,0.054,0.656
"2918",0.587,0.001,0.01,0.331,0.071
"2919",0.31,0.042,0.043,0.007,0.598
"2920",0.38,0,0.033,0.121,0.466
"2921",0.738,0,0.026,0.22,0.016
"2922",0.123,0.012,0.012,0.717,0.136
"2923",0.203,0.001,0.134,0.484,0.178
"2924",0.181,0.001,0.018,0.677,0.123
"2925",0.548,0.003,0.002,0.078,0.369
"2926",0.002,0.065,0.384,0,0.549
"2927",0.532,0,0.012,0.246,0.21
"2928",0.886,0.003,0.01,0.003,0.098
"2929",0.092,0.001,0.127,0.273,0.507
"2930",0.266,0.001,0.045,0.175,0.513
"2931",0.094,0.006,0.096,0.123,0.681
"2932",1,0,0,0,0
"2933",0.635,0,0.01,0.317,0.038
"2934",0.346,0.003,0.026,0.374,0.251
"2935",0.13,0,0.075,0.408,0.387
"2936",0.772,0,0.001,0.217,0.01
"2937",0.116,0,0.028,0.127,0.729
"2938",0.028,0.006,0.214,0.001,0.751
"2939",0.246,0,0.019,0.545,0.19
"2940",1,0,0,0,0
"2941",0.357,0.001,0.028,0.083,0.531
"2942",0,0.001,0,0,0.999
"2943",0.365,0.002,0.011,0.194,0.428
"2944",0.399,0.001,0.068,0.104,0.428
"2945",0.926,0.002,0.002,0.007,0.063
"2946",0.425,0.002,0.024,0.312,0.237
"2947",0.421,0,0.058,0.247,0.274
"2948",0.749,0.002,0.001,0.171,0.077
"2949",0.045,0,0.064,0.035,0.856
"2950",0.304,0.003,0.018,0.337,0.338
"2951",0.203,0.005,0.083,0.001,0.708
"2952",0.785,0,0.005,0.054,0.156
"2953",0.003,0.008,0.073,0.015,0.901
"2954",0.39,0.001,0.012,0.55,0.047
"2955",0.914,0,0,0.008,0.078
"2956",0.056,0,0.199,0.627,0.118
"2957",0.228,0,0.007,0.059,0.706
"2958",0.476,0,0.034,0.354,0.136
"2959",0.094,0.006,0.035,0.097,0.768
"2960",0.472,0.002,0.01,0.457,0.059
"2961",0.093,0.003,0.02,0.264,0.62
"2962",0.225,0,0.019,0.71,0.046
"2963",0.62,0.001,0.004,0.018,0.357
"2964",0.112,0,0.118,0.509,0.261
"2965",0,0,0.002,0,0.998
"2966",0.946,0.004,0.002,0.001,0.047
"2967",0.031,0.02,0.164,0.43,0.355
"2968",0.149,0,0.015,0.744,0.092
"2969",0.906,0,0.007,0.038,0.049
"2970",0.589,0.001,0.005,0.146,0.259
"2971",0.024,0.051,0.003,0,0.922
"2972",0.045,0,0.129,0.376,0.45
"2973",1,0,0,0,0
"2974",0.001,0.005,0.398,0.019,0.577
"2975",0.16,0,0.188,0.457,0.195
"2976",0.41,0,0.025,0.094,0.471
"2977",0.406,0,0.012,0.218,0.364
"2978",0.36,0.001,0,0.261,0.378
"2979",0,0,0.005,0,0.995
"2980",0.994,0,0,0.001,0.005
"2981",0.962,0,0.005,0.01,0.023
"2982",0.441,0,0.04,0.321,0.198
"2983",0.015,0.005,0.073,0,0.907
"2984",0.495,0,0.006,0.464,0.035
"2985",0.656,0.001,0.005,0.012,0.326
"2986",0.572,0,0.012,0.264,0.152
"2987",0.33,0,0.047,0.386,0.237
"2988",0,0,0,0,1
"2989",0.252,0.001,0.009,0.072,0.666
"2990",0.175,0.002,0.073,0.01,0.74
"2991",0.919,0,0,0.003,0.078
"2992",0.607,0,0.041,0.149,0.203
"2993",0.854,0,0.001,0.055,0.09
"2994",0.8,0,0.032,0.098,0.07
"2995",0.09,0.005,0.144,0.468,0.293
"2996",0.881,0.002,0.001,0.042,0.074
"2997",0.639,0,0,0.275,0.086
"2998",0.43,0,0.043,0.218,0.309
"2999",0.711,0.001,0.014,0.249,0.025
"3000",0.321,0,0.014,0.623,0.042
"3001",0.967,0,0,0.007,0.026
"3002",0.709,0,0.001,0.286,0.004
"3003",0.417,0,0.034,0.222,0.327
"3004",0.483,0,0.139,0.246,0.132
"3005",0.914,0,0,0.001,0.085
"3006",0,0,0,0,1
"3007",0.441,0.001,0.049,0.05,0.459
"3008",0.279,0.016,0.07,0.485,0.15
"3009",0,0,0.003,0,0.997
"3010",0.997,0,0,0.001,0.002
"3011",0.862,0,0.002,0.035,0.101
"3012",0.488,0,0.034,0.367,0.111
"3013",0.023,0.013,0.37,0.3,0.294
"3014",0,0,0.006,0,0.994
"3015",0.409,0.022,0.177,0.046,0.346
"3016",0,0,0.001,0,0.999
"3017",0.752,0,0.009,0.228,0.011
"3018",0.543,0,0.025,0.337,0.095
"3019",0.52,0.001,0.057,0.151,0.271
"3020",0.542,0,0.021,0.314,0.123
"3021",0.994,0.001,0,0,0.005
"3022",0.652,0,0.008,0.246,0.094
"3023",0.567,0,0.005,0.051,0.377
"3024",0.888,0,0.001,0.009,0.102
"3025",0.912,0,0,0.011,0.077
"3026",0.232,0.099,0.065,0.005,0.599
"3027",0.205,0,0.009,0.684,0.102
"3028",0.354,0,0.002,0.478,0.166
"3029",0.116,0,0.285,0.375,0.224
"3030",0.76,0,0,0.128,0.112
"3031",0.518,0.002,0.004,0.144,0.332
"3032",0.709,0,0,0.269,0.022
"3033",0.781,0,0.001,0.024,0.194
"3034",0.119,0.002,0.074,0.131,0.674
"3035",0.578,0,0.024,0.201,0.197
"3036",0.002,0,0.038,0,0.96
"3037",0.302,0.004,0.011,0.605,0.078
"3038",0,0,0.001,0,0.999
"3039",0.282,0,0.048,0.419,0.251
"3040",0.006,0.156,0.27,0,0.568
"3041",0.782,0,0.001,0.045,0.172
"3042",0.172,0,0.002,0.68,0.146
"3043",0.832,0,0,0.007,0.161
"3044",0.935,0,0.002,0.009,0.054
"3045",0.979,0,0.002,0.013,0.006
"3046",0.099,0.032,0.003,0.003,0.863
"3047",0.032,0.019,0.099,0.002,0.848
"3048",0,0.002,0.04,0,0.958
"3049",0.034,0.013,0.123,0.054,0.776
"3050",0.103,0.002,0.19,0.597,0.108
"3051",0.442,0.001,0.006,0.397,0.154
"3052",0.446,0,0.011,0.416,0.127
"3053",0.811,0,0,0,0.189
"3054",0.998,0,0,0.002,0
"3055",0.126,0.008,0.023,0.746,0.097
"3056",0.232,0,0.029,0.479,0.26
"3057",0.797,0,0,0.133,0.07
"3058",0.855,0,0,0.004,0.141
"3059",0.004,0,0.014,0,0.982
"3060",0.271,0.048,0.118,0.004,0.559
"3061",0.03,0,0.182,0.286,0.502
"3062",0.796,0,0,0.039,0.165
"3063",0.33,0.001,0.01,0.416,0.243
"3064",0.873,0,0,0.101,0.026
"3065",0.99,0,0.001,0.007,0.002
"3066",0.986,0,0,0.005,0.009
"3067",0.317,0.001,0.024,0.438,0.22
"3068",0,0.04,0.121,0.002,0.837
"3069",0,0.013,0.088,0.001,0.898
"3070",0,0,0.048,0,0.952
"3071",0.529,0.16,0.016,0.18,0.115
"3072",0.73,0,0.001,0.089,0.18
"3073",0.471,0,0.003,0.188,0.338
"3074",0.011,0.107,0.429,0.025,0.428
"3075",0.601,0.001,0.01,0.029,0.359
"3076",0.625,0,0.003,0.353,0.019
"3077",0.818,0,0.002,0.068,0.112
"3078",0.751,0,0,0.071,0.178
"3079",0.477,0,0.034,0.424,0.065
"3080",0.912,0,0,0.036,0.052
"3081",0.676,0,0.002,0.287,0.035
"3082",0.794,0,0.005,0.024,0.177
"3083",0.69,0,0.001,0.059,0.25
"3084",0.609,0,0.022,0.156,0.213
"3085",0.006,0.2,0.287,0.039,0.468
"3086",0.492,0,0.024,0.262,0.222
"3087",0.059,0,0.038,0.087,0.816
"3088",0,0,0.029,0,0.971
"3089",0.181,0.023,0.023,0.156,0.617
"3090",0.616,0.003,0.015,0.126,0.24
"3091",0.883,0,0.003,0.016,0.098
"3092",0.169,0,0.043,0.562,0.226
"3093",0.641,0,0.013,0.079,0.267
"3094",0.379,0.01,0.064,0.278,0.269
"3095",0.971,0,0,0,0.029
"3096",0.036,0.005,0.092,0.174,0.693
"3097",0.518,0.001,0.05,0.174,0.257
"3098",0.088,0.001,0.007,0.133,0.771
"3099",0.739,0,0.006,0.118,0.137
"3100",0.083,0.013,0.089,0.203,0.612
"3101",0.001,0.003,0.018,0.001,0.977
"3102",0.485,0.001,0.005,0.479,0.03
"3103",0,0,0,0,1
"3104",0.039,0,0.127,0.448,0.386
"3105",0.431,0,0.029,0.107,0.433
"3106",0.081,0.005,0.097,0.767,0.05
"3107",0.575,0,0.009,0.337,0.079
"3108",0.436,0,0,0.001,0.563
"3109",0.406,0,0.075,0.494,0.025
"3110",0.051,0.009,0.018,0.153,0.769
"3111",0.029,0.017,0.024,0.306,0.624
"3112",0.077,0.025,0.281,0.016,0.601
"3113",0.361,0,0.009,0.583,0.047
"3114",0.148,0.003,0.235,0.155,0.459
"3115",0.594,0,0.029,0.225,0.152
"3116",0.008,0.029,0.059,0.015,0.889
"3117",0.351,0.005,0.015,0.552,0.077
"3118",0,0.002,0,0,0.998
"3119",0,0,0.2,0,0.8
"3120",0.549,0,0.11,0.311,0.03
"3121",0.444,0.009,0.012,0.07,0.465
"3122",0,0.003,0.007,0.002,0.988
"3123",0.661,0,0.006,0.228,0.105
"3124",0.119,0.002,0.079,0.05,0.75
"3125",0.934,0,0,0.017,0.049
"3126",0.354,0.017,0.036,0.011,0.582
"3127",0.197,0.019,0.063,0.539,0.182
"3128",0.008,0.004,0.079,0.004,0.905
"3129",0.012,0.001,0.065,0.565,0.357
"3130",0.784,0,0.012,0.133,0.071
"3131",0.849,0,0.005,0,0.146
"3132",0.644,0,0.004,0.018,0.334
"3133",0.304,0,0.011,0.351,0.334
"3134",0.574,0,0.006,0.31,0.11
"3135",0.001,0.004,0,0,0.995
"3136",0.133,0,0.004,0.039,0.824
"3137",0.597,0,0.009,0.187,0.207
"3138",0.287,0.001,0.017,0.556,0.139
"3139",0.251,0.001,0.061,0.113,0.574
"3140",0.767,0,0.078,0.124,0.031
"3141",0.162,0.006,0.032,0.059,0.741
"3142",0.602,0,0.004,0.229,0.165
"3143",0.497,0,0.016,0.405,0.082
"3144",0.007,0.009,0.227,0.021,0.736
"3145",0.037,0.016,0.17,0.086,0.691
"3146",0.006,0.009,0.009,0.008,0.968
"3147",0,0.004,0.002,0.004,0.99
"3148",0,0.002,0.049,0,0.949
"3149",0,0.234,0.293,0,0.473
"3150",0.631,0.001,0.014,0.274,0.08
"3151",0.001,0.001,0.019,0.005,0.974
"3152",0.314,0.001,0.035,0.036,0.614
"3153",0.371,0.012,0.085,0.116,0.416
"3154",0.455,0,0.058,0.254,0.233
"3155",0.013,0.054,0.199,0,0.734
"3156",0.061,0,0.162,0.38,0.397
"3157",0.632,0,0.003,0.119,0.246
"3158",0.746,0.003,0.022,0.037,0.192
"3159",0.154,0,0.043,0.68,0.123
"3160",0.008,0.004,0.051,0.008,0.929
"3161",0.673,0,0.007,0.158,0.162
"3162",0.048,0,0.032,0.45,0.47
"3163",0.27,0,0.076,0.082,0.572
"3164",0.93,0,0.006,0.006,0.058
"3165",0.103,0.093,0.108,0.026,0.67
"3166",0.079,0,0.095,0.673,0.153
"3167",0,0,0,0.001,0.999
"3168",0.894,0.011,0.027,0.011,0.057
"3169",0.476,0,0.033,0.283,0.208
"3170",0,0.001,0.019,0,0.98
"3171",0.768,0,0,0.044,0.188
"3172",0.409,0,0.007,0.321,0.263
"3173",0.325,0,0.001,0.102,0.572
"3174",0.06,0.003,0.007,0.014,0.916
"3175",0.845,0,0.003,0.086,0.066
"3176",0.892,0.002,0.003,0.023,0.08
"3177",0.103,0.007,0.375,0.07,0.445
"3178",0.388,0.004,0.015,0.107,0.486
"3179",0.027,0.003,0.225,0.257,0.488
"3180",0.038,0.001,0.246,0.605,0.11
"3181",0.876,0.001,0.001,0.075,0.047
"3182",0,0.003,0.005,0,0.992
"3183",0.525,0.002,0.166,0.17,0.137
"3184",0.832,0.001,0.001,0.151,0.015
"3185",0.18,0.005,0.436,0.021,0.358
"3186",0,0.001,0,0,0.999
"3187",0.651,0,0.023,0.238,0.088
"3188",0.092,0.007,0.227,0.466,0.208
"3189",0.583,0,0.001,0.358,0.058
"3190",0.001,0,0.005,0,0.994
"3191",0.572,0,0.005,0.216,0.207
"3192",0.167,0.153,0.129,0,0.551
"3193",0.97,0,0,0.01,0.02
"3194",0.995,0,0,0.005,0
"3195",0.92,0,0.001,0.03,0.049
"3196",0.232,0,0.031,0.553,0.184
"3197",0.005,0.006,0.299,0.008,0.682
"3198",0.656,0,0.015,0.152,0.177
"3199",0.731,0,0.003,0.252,0.014
"3200",0.017,0.003,0.328,0.381,0.271
"3201",0.316,0,0.026,0.566,0.092
"3202",0.292,0,0.028,0.452,0.228
"3203",0.73,0.002,0.004,0.137,0.127
"3204",0.57,0,0.032,0.076,0.322
"3205",0.95,0,0,0.035,0.015
"3206",0.49,0.028,0.052,0.109,0.321
"3207",0.191,0.001,0.01,0.167,0.631
"3208",0.388,0,0.005,0.511,0.096
"3209",0.446,0.001,0.026,0.343,0.184
"3210",0.001,0.022,0.009,0.001,0.967
