"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"2553",0.924,0,0,0.073,0.003
"2554",0.991,0,0,0,0.009
"2555",0.997,0,0,0.002,0.001
"2556",0,0,0,0,1
"2557",0.918,0,0,0.005,0.077
"2558",0.864,0,0.012,0.013,0.111
"2559",0.779,0,0,0.067,0.154
"2560",0.83,0,0,0.126,0.044
"2561",0.218,0,0.005,0.593,0.184
"2562",0.111,0,0.009,0.833,0.047
"2563",0.317,0,0,0.513,0.17
"2564",0.95,0,0,0,0.05
"2565",0.999,0,0,0,0.001
"2566",0.084,0,0.117,0.337,0.462
"2567",0.026,0,0.12,0.587,0.267
"2568",0.553,0,0.006,0.437,0.004
"2569",0.137,0,0,0.067,0.796
"2570",0.679,0,0.003,0,0.318
"2571",0.933,0,0,0.052,0.015
"2572",0.492,0,0,0.507,0.001
"2573",0.419,0,0,0.366,0.215
"2574",0.992,0,0.004,0.002,0.002
"2575",0.982,0,0,0.01,0.008
"2576",0.045,0,0,0,0.955
"2577",0.771,0,0,0.063,0.166
"2578",0.478,0,0,0.483,0.039
"2579",0.184,0,0,0.011,0.805
"2580",0.651,0,0,0.049,0.3
"2581",0.98,0,0,0,0.02
"2582",0.223,0,0,0.532,0.245
"2583",0.991,0,0,0,0.009
"2584",0.133,0,0,0.867,0
"2585",0.735,0,0,0.262,0.003
"2586",0.408,0,0,0.58,0.012
"2587",0.006,0,0.446,0.387,0.161
"2588",0.055,0.022,0.039,0,0.884
"2589",0.917,0.001,0,0.001,0.081
"2590",0,0,0,0,1
"2591",0.95,0,0.001,0,0.049
"2592",0.915,0.001,0.002,0,0.082
"2593",0.002,0,0.035,0,0.963
"2594",0,0,0,0,1
"2595",0.248,0,0.001,0.658,0.093
"2596",0.062,0.144,0.246,0.003,0.545
"2597",0.938,0,0.001,0.04,0.021
"2598",0.544,0.001,0.007,0.062,0.386
"2599",0.385,0,0.021,0.423,0.171
"2600",0.993,0,0,0,0.007
"2601",0.855,0,0.006,0.025,0.114
"2602",0.045,0,0,0,0.955
"2603",0,0,0,0,1
"2604",0.526,0,0,0.427,0.047
"2605",0.865,0.003,0.001,0,0.131
"2606",0.044,0,0.107,0.752,0.097
"2607",0.928,0,0.011,0.034,0.027
"2608",0.512,0,0.01,0.476,0.002
"2609",0.199,0,0.005,0.763,0.033
"2610",0.65,0,0,0.35,0
"2611",0.082,0,0.004,0.107,0.807
"2612",0.943,0,0.001,0.046,0.01
"2613",0.174,0,0.01,0.724,0.092
"2614",0.784,0,0,0.039,0.177
"2615",0.91,0,0.006,0.005,0.079
"2616",0.824,0,0.007,0.008,0.161
"2617",0.066,0,0.008,0.223,0.703
"2618",0.467,0,0.001,0.5,0.032
"2619",0.251,0,0.001,0.722,0.026
"2620",0.987,0,0,0.012,0.001
"2621",0,0,0,0,1
"2622",0.359,0,0.001,0.588,0.052
"2623",0.786,0,0.001,0.181,0.032
"2624",0.996,0,0,0,0.004
"2625",0.312,0,0.019,0.638,0.031
"2626",0.001,0.002,0.129,0.002,0.866
"2627",0.948,0,0,0,0.052
"2628",0.927,0,0.001,0.008,0.064
"2629",0.791,0,0.008,0.033,0.168
"2630",0.945,0,0.001,0,0.054
"2631",0.839,0,0.012,0.095,0.054
"2632",0.96,0,0.006,0.002,0.032
"2633",0,0.024,0.416,0.001,0.559
"2634",0.635,0,0,0.352,0.013
"2635",0.259,0,0.001,0.726,0.014
"2636",0.877,0,0.001,0.036,0.086
"2637",0.531,0,0.002,0.425,0.042
"2638",0.999,0,0,0,0.001
"2639",0.958,0,0,0.03,0.012
"2640",0.921,0,0,0.072,0.007
"2641",0.846,0,0,0.077,0.077
"2642",0.023,0.002,0.019,0.624,0.332
"2643",0.011,0,0.096,0.454,0.439
"2644",0.996,0,0,0,0.004
"2645",0.671,0,0,0.321,0.008
"2646",0.001,0,0,0,0.999
"2647",0.001,0,0,0,0.999
"2648",0,0,0,0,1
"2649",0.952,0,0,0,0.048
"2650",0.001,0,0,0,0.999
"2651",0.628,0,0,0.006,0.366
"2652",0,0,0,0,1
"2653",0.827,0,0.015,0.116,0.042
"2654",0.615,0,0,0.382,0.003
"2655",0.005,0.001,0.053,0.002,0.939
"2656",0.384,0,0.034,0.48,0.102
"2657",0.905,0,0.002,0.026,0.067
"2658",0.092,0,0,0.491,0.417
"2659",0,0,0.001,0,0.999
"2660",0.313,0,0,0.032,0.655
"2661",0.062,0.002,0.064,0.275,0.597
"2662",0.924,0,0,0,0.076
"2663",0.137,0,0,0.851,0.012
"2664",0.811,0,0.004,0.126,0.059
"2665",0.914,0,0.001,0.013,0.072
"2666",0.875,0,0,0.019,0.106
"2667",0.515,0,0.003,0.468,0.014
"2668",0.91,0,0,0.081,0.009
"2669",0.184,0,0.013,0.782,0.021
"2670",0.99,0,0,0,0.01
"2671",0.266,0.005,0.029,0.078,0.622
"2672",0.853,0,0,0.031,0.116
"2673",0.106,0,0,0.889,0.005
"2674",0.912,0,0,0.022,0.066
"2675",0.006,0,0.012,0,0.982
"2676",0,0.024,0,0,0.976
"2677",0.779,0,0,0,0.221
"2678",0.014,0.007,0.04,0.01,0.929
"2679",0.466,0,0.006,0.474,0.054
"2680",0.001,0.029,0.006,0,0.964
"2681",0,0,0,0,1
"2682",0.006,0.015,0.384,0.007,0.588
"2683",0.999,0,0,0,0.001
"2684",0.991,0,0,0.008,0.001
"2685",0.36,0,0.002,0.408,0.23
"2686",0.096,0,0.004,0.058,0.842
"2687",0.829,0,0,0.156,0.015
"2688",0.313,0,0.007,0.083,0.597
"2689",0.959,0,0,0.024,0.017
"2690",0,0,0.074,0,0.926
"2691",0.005,0.03,0.021,0.004,0.94
"2692",0.75,0,0,0.08,0.17
"2693",0.51,0,0,0.486,0.004
"2694",0.053,0.001,0.131,0.014,0.801
"2695",0.274,0,0.012,0.633,0.081
"2696",0.004,0.064,0.02,0,0.912
"2697",0.999,0,0,0,0.001
"2698",0.974,0,0.002,0.014,0.01
"2699",0.036,0,0,0,0.964
"2700",0,0,0,0,1
"2701",0.999,0,0,0,0.001
"2702",0.873,0,0,0.06,0.067
"2703",0.999,0,0,0.001,0
"2704",0.004,0,0,0,0.996
"2705",0.004,0.011,0.143,0.009,0.833
"2706",0.369,0,0.005,0.575,0.051
"2707",0.325,0,0,0.645,0.03
"2708",0.452,0,0.003,0.528,0.017
"2709",0.003,0,0.003,0,0.994
"2710",0.357,0,0.003,0.62,0.02
"2711",0.359,0,0.001,0.603,0.037
"2712",0.095,0,0.095,0.488,0.322
"2713",0.629,0,0.001,0.361,0.009
"2714",0.999,0,0,0,0.001
"2715",0,0,0.006,0.002,0.992
"2716",0.999,0,0,0,0.001
"2717",0.988,0,0,0.008,0.004
"2718",0.529,0,0.004,0.453,0.014
"2719",0.916,0,0.001,0,0.083
"2720",0.992,0,0,0,0.008
"2721",0.072,0,0.122,0.582,0.224
"2722",0.956,0,0,0.042,0.002
"2723",0,0,0,0,1
"2724",0.191,0.004,0.092,0.171,0.542
"2725",0.045,0,0,0,0.955
"2726",0.972,0,0,0.024,0.004
"2727",0.744,0,0.002,0.014,0.24
"2728",0.014,0.001,0.022,0.011,0.952
"2729",0.999,0,0,0,0.001
"2730",0.888,0,0,0,0.112
"2731",0.999,0,0,0,0.001
"2732",0.143,0,0,0,0.857
"2733",0.001,0.002,0,0,0.997
"2734",0.933,0,0,0.026,0.041
"2735",0.866,0,0,0.096,0.038
"2736",0.092,0,0.001,0.889,0.018
"2737",0.794,0.015,0.024,0.058,0.109
"2738",0.213,0,0.002,0.735,0.05
"2739",0.01,0.01,0.769,0.014,0.197
"2740",0.102,0,0.003,0.059,0.836
"2741",0.182,0,0.005,0.313,0.5
"2742",0.035,0.011,0.087,0.018,0.849
"2743",0.941,0,0,0.017,0.042
"2744",0,0.024,0,0,0.976
"2745",0.999,0,0,0,0.001
"2746",0.549,0,0,0.445,0.006
"2747",0.968,0,0,0.013,0.019
"2748",0.307,0,0,0.542,0.151
"2749",0.363,0,0.022,0.016,0.599
"2750",0.269,0,0.004,0.699,0.028
"2751",0.849,0,0.001,0.039,0.111
"2752",0.936,0,0,0.057,0.007
"2753",0.998,0,0,0.002,0
"2754",0.204,0.033,0.041,0.227,0.495
"2755",0.036,0,0.038,0.108,0.818
"2756",0,0,0,0,1
"2757",0.534,0,0.007,0.418,0.041
"2758",0,0,0,0,1
"2759",0.009,0,0.002,0.159,0.83
"2760",0.012,0,0.035,0.091,0.862
"2761",0.893,0.001,0,0.019,0.087
"2762",0.945,0,0,0.046,0.009
"2763",0.454,0,0.012,0.526,0.008
"2764",0.577,0.003,0,0,0.42
"2765",0.005,0.03,0.021,0.004,0.94
"2766",0.453,0,0,0.496,0.051
"2767",0.942,0,0,0.002,0.056
"2768",0.995,0,0,0,0.005
"2769",0.351,0,0,0.016,0.633
"2770",0.006,0,0.013,0.892,0.089
"2771",0.875,0,0,0.026,0.099
"2772",0.13,0.001,0.063,0.406,0.4
"2773",0.716,0,0,0.011,0.273
"2774",0.001,0,0,0,0.999
"2775",0,0,0,0,1
"2776",0.99,0,0,0.008,0.002
"2777",0.021,0.007,0.049,0.008,0.915
"2778",0.91,0,0.001,0.003,0.086
"2779",0.061,0,0.021,0.646,0.272
"2780",0.582,0,0.02,0.383,0.015
"2781",0.202,0.001,0.039,0.59,0.168
"2782",0.892,0,0,0.094,0.014
"2783",0.999,0,0,0,0.001
"2784",0.885,0,0,0.073,0.042
"2785",0.407,0,0.005,0.144,0.444
"2786",0.927,0,0.001,0.001,0.071
"2787",0.805,0.003,0.001,0.021,0.17
"2788",0.001,0,0.041,0,0.958
"2789",0.008,0.004,0.014,0,0.974
"2790",0.161,0,0,0,0.839
"2791",0.977,0,0,0.01,0.013
"2792",0.999,0,0,0,0.001
"2793",0.151,0,0,0.844,0.005
"2794",0.034,0,0.005,0.317,0.644
"2795",0.988,0,0,0,0.012
"2796",0.248,0,0.022,0.67,0.06
"2797",0.807,0,0,0.108,0.085
"2798",0.413,0,0.008,0.496,0.083
"2799",0.35,0,0.008,0.634,0.008
"2800",0.997,0,0,0.003,0
"2801",0.131,0,0.008,0.166,0.695
"2802",0.921,0,0.01,0.048,0.021
"2803",0.154,0,0,0.801,0.045
"2804",0.464,0,0,0.085,0.451
"2805",0.87,0,0.001,0.019,0.11
"2806",0,0,0.001,0,0.999
"2807",0.043,0.01,0.016,0,0.931
"2808",0.99,0,0,0.008,0.002
"2809",0.846,0,0,0.123,0.031
"2810",0.126,0,0.002,0.817,0.055
"2811",0.442,0,0,0.554,0.004
"2812",0,0,0.001,0,0.999
"2813",0.978,0,0,0,0.022
"2814",0.446,0,0,0.521,0.033
"2815",0.189,0,0.044,0.255,0.512
"2816",0.742,0.003,0.005,0,0.25
"2817",0,0,0,0,1
"2818",0.97,0,0,0.017,0.013
"2819",0.208,0,0.013,0.749,0.03
"2820",0.957,0,0,0.042,0.001
"2821",0.175,0.011,0.006,0,0.808
"2822",0.427,0,0.041,0.485,0.047
"2823",0.009,0.055,0.051,0,0.885
"2824",0.368,0,0.052,0.576,0.004
"2825",0.934,0,0,0.029,0.037
"2826",0.257,0,0.009,0.644,0.09
"2827",0.467,0,0,0.401,0.132
"2828",0.078,0,0,0.814,0.108
"2829",0.604,0,0,0.382,0.014
"2830",0.819,0,0.011,0.004,0.166
"2831",0.96,0,0,0.026,0.014
"2832",0.092,0,0.011,0.324,0.573
"2833",0.986,0,0,0,0.014
"2834",0.979,0,0,0,0.021
"2835",0.525,0,0,0.471,0.004
"2836",0.497,0,0.001,0.444,0.058
"2837",0.946,0,0.004,0.012,0.038
"2838",0,0,0.001,0,0.999
"2839",0.006,0.003,0.033,0.077,0.881
"2840",0.105,0.056,0.008,0.136,0.695
"2841",0.965,0,0,0.022,0.013
"2842",0.972,0,0,0,0.028
"2843",0.302,0,0,0.698,0
"2844",0,0,0,0,1
"2845",0.517,0,0.001,0.479,0.003
"2846",0.986,0,0,0.006,0.008
"2847",0.476,0,0.017,0.499,0.008
"2848",0.986,0,0,0.01,0.004
"2849",0.172,0,0.003,0.033,0.792
"2850",0.978,0,0,0,0.022
"2851",0.093,0.001,0.043,0.053,0.81
"2852",0.949,0,0,0,0.051
"2853",0.914,0,0,0.001,0.085
"2854",0.93,0,0,0.029,0.041
"2855",0.972,0,0,0,0.028
"2856",0.999,0,0,0,0.001
"2857",0.936,0,0,0.057,0.007
"2858",0.938,0,0,0.059,0.003
"2859",0.977,0,0,0,0.023
"2860",0.679,0,0.026,0.028,0.267
"2861",0.001,0,0.38,0.483,0.136
"2862",0,0,0.001,0,0.999
"2863",0,0,0,0,1
"2864",0.997,0,0,0,0.003
"2865",0.978,0,0,0.015,0.007
"2866",0.008,0.001,0.019,0.006,0.966
"2867",0,0,0,0,1
"2868",0.251,0,0,0.008,0.741
"2869",0.861,0,0,0.007,0.132
"2870",0.716,0,0,0.283,0.001
"2871",0.999,0,0,0,0.001
"2872",0.151,0,0,0.844,0.005
"2873",0.266,0,0.005,0.706,0.023
"2874",0.878,0,0.001,0.021,0.1
"2875",0.852,0.001,0.004,0.125,0.018
"2876",0.039,0,0,0,0.961
"2877",0.029,0,0.001,0.014,0.956
"2878",0.001,0,0,0,0.999
"2879",0.581,0,0.002,0.411,0.006
"2880",0,0,0,0,1
"2881",0.001,0.002,0.009,0.026,0.962
"2882",0.993,0,0,0.004,0.003
"2883",0.988,0,0,0.006,0.006
"2884",0.785,0,0.004,0.205,0.006
"2885",0.002,0,0,0,0.998
"2886",0.722,0,0.014,0.118,0.146
"2887",0.01,0.006,0.1,0.04,0.844
"2888",0.148,0,0,0.822,0.03
"2889",0.907,0,0,0.004,0.089
"2890",0.977,0,0.001,0.003,0.019
"2891",0.004,0.019,0.03,0,0.947
"2892",0.979,0,0,0.013,0.008
"2893",0.548,0,0.004,0.447,0.001
"2894",0.98,0,0.001,0.008,0.011
"2895",0.184,0,0,0.011,0.805
"2896",0.844,0,0,0.059,0.097
"2897",0,0,0,0,1
"2898",0.743,0,0.003,0.098,0.156
"2899",0.958,0,0,0.001,0.041
"2900",0.751,0.001,0.001,0.071,0.176
"2901",0.263,0,0.004,0.004,0.729
"2902",0.992,0,0,0,0.008
"2903",0,0,0,0,1
"2904",0.199,0,0.004,0.763,0.034
"2905",0.279,0.004,0.299,0.012,0.406
"2906",0.999,0,0,0,0.001
"2907",0.895,0,0.004,0.067,0.034
"2908",0.36,0,0,0.112,0.528
"2909",0.99,0,0,0.009,0.001
"2910",0.247,0.002,0.027,0,0.724
"2911",0.666,0,0.003,0.308,0.023
"2912",0.954,0,0.002,0.018,0.026
"2913",0.789,0.002,0.009,0.073,0.127
"2914",0.966,0,0,0.01,0.024
"2915",0.999,0,0,0.001,0
"2916",0.016,0,0.063,0.352,0.569
"2917",0.016,0,0.093,0.018,0.873
"2918",0.788,0,0.003,0.154,0.055
"2919",0.482,0.003,0.015,0.008,0.492
"2920",0.378,0,0.017,0.175,0.43
"2921",0.687,0,0.001,0.305,0.007
"2922",0.098,0,0,0.887,0.015
"2923",0.162,0,0.038,0.682,0.118
"2924",0.281,0,0,0.717,0.002
"2925",0.966,0,0,0,0.034
"2926",0.001,0,0.041,0,0.958
"2927",0.474,0,0,0.507,0.019
"2928",0.916,0.003,0.005,0.003,0.073
"2929",0.013,0,0.073,0.429,0.485
"2930",0.835,0,0.008,0.027,0.13
"2931",0.07,0.002,0.149,0.094,0.685
"2932",0.999,0,0,0,0.001
"2933",0.562,0.003,0.007,0.159,0.269
"2934",0.571,0,0,0.418,0.011
"2935",0.055,0,0.02,0.478,0.447
"2936",0.716,0,0,0.282,0.002
"2937",0.326,0.007,0.028,0.199,0.44
"2938",0.014,0,0.004,0,0.982
"2939",0.36,0,0,0.516,0.124
"2940",0.999,0,0,0,0.001
"2941",0.392,0,0,0.017,0.591
"2942",0.004,0,0,0,0.996
"2943",0.351,0,0,0.025,0.624
"2944",0.303,0,0.148,0.033,0.516
"2945",0.905,0,0,0,0.095
"2946",0.098,0,0,0.887,0.015
"2947",0.327,0,0.031,0.531,0.111
"2948",0.786,0,0.001,0.204,0.009
"2949",0.062,0.001,0.022,0.066,0.849
"2950",0.651,0,0,0.049,0.3
"2951",0.143,0,0,0,0.857
"2952",0.845,0,0,0.145,0.01
"2953",0.007,0.008,0.053,0.061,0.871
"2954",0.395,0,0,0.595,0.01
"2955",0.987,0,0,0,0.013
"2956",0.151,0.001,0.229,0.378,0.241
"2957",0.535,0.001,0.046,0.058,0.36
"2958",0.251,0,0.006,0.725,0.018
"2959",0.077,0.009,0.006,0.036,0.872
"2960",0.453,0,0.034,0.488,0.025
"2961",0.12,0,0.017,0.278,0.585
"2962",0.321,0,0.005,0.674,0
"2963",0.651,0,0,0.005,0.344
"2964",0.079,0,0.046,0.608,0.267
"2965",0,0,0.002,0,0.998
"2966",0.939,0,0,0,0.061
"2967",0.049,0.004,0.025,0.25,0.672
"2968",0.057,0,0,0.93,0.013
"2969",0.984,0,0,0.014,0.002
"2970",0.743,0,0,0.072,0.185
"2971",0.036,0,0,0,0.964
"2972",0.018,0,0.069,0.589,0.324
"2973",0.997,0,0.001,0,0.002
"2974",0,0,0.49,0.003,0.507
"2975",0.262,0,0.055,0.559,0.124
"2976",0.519,0,0.029,0.051,0.401
"2977",0.227,0,0,0.666,0.107
"2978",0.582,0,0,0.173,0.245
"2979",0,0,0,0,1
"2980",0.999,0,0,0,0.001
"2981",0.931,0,0,0.005,0.064
"2982",0.319,0,0.002,0.661,0.018
"2983",0.003,0,0,0,0.997
"2984",0.399,0,0,0.596,0.005
"2985",0.892,0,0.003,0.003,0.102
"2986",0.487,0,0,0.502,0.011
"2987",0.219,0,0.023,0.629,0.129
"2988",0.003,0,0,0,0.997
"2989",0.35,0,0.005,0.024,0.621
"2990",0.309,0.001,0.101,0.005,0.584
"2991",0.966,0,0,0,0.034
"2992",0.55,0,0.002,0.075,0.373
"2993",0.996,0,0,0,0.004
"2994",0.999,0,0,0,0.001
"2995",0.014,0,0.023,0.178,0.785
"2996",0.971,0,0,0,0.029
"2997",0.993,0,0,0.006,0.001
"2998",0.235,0,0.005,0.608,0.152
"2999",0.622,0,0.001,0.373,0.004
"3000",0.24,0,0,0.76,0
"3001",0.959,0,0,0.006,0.035
"3002",0.523,0,0,0.471,0.006
"3003",0.111,0,0.023,0.762,0.104
"3004",0.572,0.003,0.041,0.249,0.135
"3005",0.979,0,0,0,0.021
"3006",0,0,0,0,1
"3007",0.877,0,0.002,0.052,0.069
"3008",0.218,0.006,0.028,0.621,0.127
"3009",0.008,0,0.029,0,0.963
"3010",0.999,0,0,0,0.001
"3011",0.999,0,0,0,0.001
"3012",0.315,0,0.002,0.668,0.015
"3013",0.019,0.002,0.405,0.291,0.283
"3014",0,0,0.001,0,0.999
"3015",0.404,0.082,0.052,0.017,0.445
"3016",0.001,0.017,0.001,0,0.981
"3017",0.656,0,0,0.339,0.005
"3018",0.736,0,0.014,0.233,0.017
"3019",0.456,0,0.001,0.028,0.515
"3020",0.628,0,0,0.342,0.03
"3021",0.94,0,0,0.003,0.057
"3022",0.837,0,0,0.133,0.03
"3023",0.711,0,0,0.01,0.279
"3024",0.995,0,0.001,0,0.004
"3025",0.999,0,0,0,0.001
"3026",0.489,0.019,0.007,0.003,0.482
"3027",0.261,0,0,0.716,0.023
"3028",0.512,0,0,0.486,0.002
"3029",0.069,0,0.289,0.479,0.163
"3030",0.988,0,0,0.006,0.006
"3031",0.272,0,0,0.536,0.192
"3032",0.999,0,0,0,0.001
"3033",0.714,0,0,0.005,0.281
"3034",0.042,0.001,0.041,0.226,0.69
"3035",0.183,0,0,0.767,0.05
"3036",0.008,0,0.066,0.004,0.922
"3037",0.24,0,0,0.76,0
"3038",0.001,0,0,0,0.999
"3039",0.15,0,0.003,0.778,0.069
"3040",0,0.009,0.021,0,0.97
"3041",0.974,0,0,0.004,0.022
"3042",0.169,0,0,0.799,0.032
"3043",0.96,0,0,0,0.04
"3044",0.932,0,0,0.001,0.067
"3045",0.941,0,0,0.015,0.044
"3046",0.037,0,0,0,0.963
"3047",0,0.001,0,0,0.999
"3048",0,0,0,0,1
"3049",0.002,0.005,0.027,0.008,0.958
"3050",0.034,0.002,0.095,0.701,0.168
"3051",0.388,0,0,0.58,0.032
"3052",0.146,0,0.001,0.84,0.013
"3053",0.993,0,0,0,0.007
"3054",0.997,0,0,0,0.003
"3055",0.086,0,0,0.89,0.024
"3056",0.115,0,0.001,0.865,0.019
"3057",0.972,0,0,0.012,0.016
"3058",0.986,0,0,0,0.014
"3059",0,0,0,0,1
"3060",0.061,0.031,0.017,0,0.891
"3061",0.028,0,0.097,0.375,0.5
"3062",0.999,0,0,0,0.001
"3063",0.249,0,0,0.638,0.113
"3064",0.926,0,0,0.07,0.004
"3065",0.986,0,0,0.005,0.009
"3066",0.999,0,0,0,0.001
"3067",0.221,0,0.002,0.591,0.186
"3068",0,0.009,0.03,0,0.961
"3069",0.007,0,0.006,0,0.987
"3070",0,0,0.055,0,0.945
"3071",0.431,0.039,0.02,0.186,0.324
"3072",0.896,0,0,0.016,0.088
"3073",0.711,0,0.001,0.09,0.198
"3074",0.001,0.024,0.096,0.003,0.876
"3075",0.562,0,0.007,0.01,0.421
"3076",0.889,0,0,0.107,0.004
"3077",0.849,0,0.005,0,0.146
"3078",0.991,0,0,0.008,0.001
"3079",0.251,0,0.006,0.725,0.018
"3080",0.997,0,0,0,0.003
"3081",0.987,0,0,0.006,0.007
"3082",0.888,0,0.001,0.01,0.101
"3083",0.863,0,0.003,0.036,0.098
"3084",0.733,0,0,0.234,0.033
"3085",0.011,0.04,0.234,0.012,0.703
"3086",0.213,0,0.002,0.735,0.05
"3087",0.062,0,0.003,0.243,0.692
"3088",0,0,0,0,1
"3089",0.115,0.001,0.014,0.227,0.643
"3090",0.725,0,0,0.073,0.202
"3091",1,0,0,0,0
"3092",0.146,0,0.024,0.682,0.148
"3093",0.917,0,0,0.011,0.072
"3094",0.388,0.001,0.089,0.132,0.39
"3095",0.959,0,0,0,0.041
"3096",0.074,0.002,0.036,0.076,0.812
"3097",0.368,0,0.001,0.047,0.584
"3098",0.088,0,0.003,0.459,0.45
"3099",0.91,0,0.001,0.01,0.079
"3100",0.107,0.008,0.022,0.073,0.79
"3101",0,0.001,0.034,0,0.965
"3102",0.632,0,0,0.363,0.005
"3103",0.005,0,0,0,0.995
"3104",0.018,0,0.069,0.589,0.324
"3105",0.313,0,0,0.071,0.616
"3106",0.024,0,0.142,0.799,0.035
"3107",0.853,0,0,0.113,0.034
"3108",0.766,0,0,0.001,0.233
"3109",0.786,0,0.001,0.204,0.009
"3110",0.039,0,0.005,0.17,0.786
"3111",0.034,0,0.002,0.076,0.888
"3112",0.037,0.006,0.124,0.005,0.828
"3113",0.455,0,0,0.545,0
"3114",0.227,0,0.104,0.116,0.553
"3115",0.542,0,0.001,0.422,0.035
"3116",0.009,0.003,0.013,0.001,0.974
"3117",0.181,0,0.001,0.765,0.053
"3118",0,0,0,0,1
"3119",0,0.001,0.048,0,0.951
"3120",0.917,0,0,0.057,0.026
"3121",0.491,0.005,0.009,0.082,0.413
"3122",0.006,0,0,0,0.994
"3123",0.927,0,0,0.023,0.05
"3124",0.272,0,0,0,0.728
"3125",0.994,0,0,0,0.006
"3126",0.633,0.002,0.01,0.009,0.346
"3127",0.223,0.013,0.063,0.596,0.105
"3128",0,0,0,0,1
"3129",0.003,0,0.006,0.961,0.03
"3130",0.997,0,0.001,0,0.002
"3131",0.977,0,0,0.001,0.022
"3132",0.858,0,0.001,0,0.141
"3133",0.374,0,0.001,0.597,0.028
"3134",0.952,0,0,0.038,0.01
"3135",0.01,0,0.008,0,0.982
"3136",0.398,0,0.001,0.018,0.583
"3137",0.383,0,0.004,0.537,0.076
"3138",0.326,0,0,0.627,0.047
"3139",0.279,0.001,0.031,0.113,0.576
"3140",1,0,0,0,0
"3141",0.848,0,0.001,0.021,0.13
"3142",0.919,0,0,0.029,0.052
"3143",0.44,0,0.004,0.514,0.042
"3144",0.007,0.019,0.448,0.018,0.508
"3145",0.066,0.013,0.149,0.078,0.694
"3146",0.048,0.001,0.009,0.001,0.941
"3147",0,0,0,0,1
"3148",0,0,0.054,0,0.946
"3149",0,0,0,0,1
"3150",0.7,0,0.005,0.228,0.067
"3151",0.003,0,0.018,0,0.979
"3152",0.459,0,0,0.001,0.54
"3153",0.422,0.007,0.082,0.091,0.398
"3154",0.241,0,0.006,0.712,0.041
"3155",0.031,0.021,0.215,0,0.733
"3156",0.005,0,0.121,0.428,0.446
"3157",0.983,0,0.002,0.009,0.006
"3158",0.763,0,0.004,0.084,0.149
"3159",0.288,0,0,0.692,0.02
"3160",0.043,0.007,0.038,0.021,0.891
"3161",0.974,0,0,0.022,0.004
"3162",0.1,0.001,0.004,0.118,0.777
"3163",0.428,0,0.032,0.099,0.441
"3164",0.978,0,0,0.001,0.021
"3165",0.103,0.044,0.161,0.024,0.668
"3166",0.105,0,0.003,0.875,0.017
"3167",0.002,0,0,0,0.998
"3168",0.87,0,0.025,0.006,0.099
"3169",0.904,0,0.009,0.068,0.019
"3170",0,0,0,0,1
"3171",0.793,0,0,0.005,0.202
"3172",0.41,0,0,0.509,0.081
"3173",0.704,0,0,0.005,0.291
"3174",0.038,0,0,0,0.962
"3175",0.816,0,0.002,0.08,0.102
"3176",0.957,0,0,0.001,0.042
"3177",0.104,0.001,0.236,0.014,0.645
"3178",0.826,0,0.008,0.04,0.126
"3179",0.011,0.001,0.331,0.24,0.417
"3180",0.025,0,0.249,0.621,0.105
"3181",0.989,0,0,0.006,0.005
"3182",0,0,0,0,1
"3183",0.982,0,0,0.007,0.011
"3184",0.873,0,0,0.127,0
"3185",0.197,0,0.378,0.009,0.416
"3186",0.001,0,0.001,0,0.998
"3187",0.807,0,0,0.108,0.085
"3188",0.09,0,0.097,0.677,0.136
"3189",0.492,0,0,0.505,0.003
"3190",0,0,0,0,1
"3191",0.977,0,0,0.023,0
"3192",0.249,0.001,0.014,0.002,0.734
"3193",0.999,0,0,0,0.001
"3194",0.999,0,0,0,0.001
"3195",0.905,0,0.002,0.026,0.067
"3196",0.153,0,0.004,0.808,0.035
"3197",0.011,0.014,0.478,0.008,0.489
"3198",0.942,0,0.001,0.036,0.021
"3199",1,0,0,0,0
"3200",0.009,0,0.154,0.321,0.516
"3201",0.107,0,0,0.882,0.011
"3202",0.253,0,0.001,0.733,0.013
"3203",0.418,0,0,0.496,0.086
"3204",0.682,0,0.004,0.027,0.287
"3205",0.996,0,0,0.002,0.002
"3206",0.472,0.024,0.037,0.053,0.414
"3207",0.316,0.025,0.03,0.323,0.306
"3208",0.365,0,0,0.619,0.016
"3209",0.144,0,0.006,0.682,0.168
"3210",0.004,0.01,0.005,0,0.981
"3211",0.095,0,0.546,0.003,0.356
"3212",0.239,0,0,0.58,0.181
"3213",0.002,0,0,0,0.998
"3214",0.733,0,0.126,0.042,0.099
"3215",0.111,0,0.009,0.833,0.047
"3216",0.79,0,0,0.105,0.105
"3217",0.962,0,0,0.025,0.013
"3218",0.607,0,0.002,0.373,0.018
"3219",0.029,0.002,0.161,0.015,0.793
"3220",0.001,0,0,0,0.999
"3221",0.531,0,0.002,0.425,0.042
"3222",0,0,0,0,1
"3223",0.995,0,0,0.004,0.001
"3224",0.864,0,0.005,0.032,0.099
"3225",0.982,0,0,0.001,0.017
"3226",0.154,0,0.001,0.056,0.789
"3227",0,0,0,0,1
"3228",0.918,0,0.02,0.035,0.027
"3229",0.009,0,0.012,0.01,0.969
"3230",0.437,0,0,0.537,0.026
"3231",0.999,0,0,0,0.001
"3232",0.911,0,0.013,0.035,0.041
"3233",0.671,0,0,0.327,0.002
"3234",0,0.001,0.007,0,0.992
